City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Label
Montreal,Westmount South,45.48275111800007,-73.59314904899998,Subway,45.48948701688549,-73.58558780511203,Sandwich Spot,Dining and Lunching
Montreal,Westmount South,45.48275111800007,-73.59314904899998,Cocobun Alexis Nihon Plaza,45.488986291775376,-73.58600195054578,Bakery,Dining and Lunching
Montreal,Westmount South,45.48275111800007,-73.59314904899998,Best Buy Express,45.489505,-73.585265,Electronics Store,Retail
Montreal,Westmount South,45.48275111800007,-73.59314904899998,Miso Sushi,45.48901402004912,-73.58464731119844,Sushi Restaurant,Dining and Lunching
Montreal,Westmount South,45.48275111800007,-73.59314904899998,Cafe Creme,45.4784375181972,-73.60182727306838,Coffee Shop,Dining and Lunching
Montreal,Westmount South,45.48275111800007,-73.59314904899998,Canadian Tire,45.488840599931535,-73.58580846023648,Hardware Store,Retail
Montreal,Westmount South,45.48275111800007,-73.59314904899998,IGA,45.489123627309546,-73.58603407978356,Grocery Store,Food and Beverage Retail
Montreal,Westmount South,45.48275111800007,-73.59314904899998,Dollarama,45.48934469553067,-73.58514210251982,Discount Store,Retail
Montreal,Westmount South,45.48275111800007,-73.59314904899998,Tim Hortons,45.48910179830247,-73.58590885639589,Coffee Shop,Dining and Lunching
Montreal,Westmount South,45.48275111800007,-73.59314904899998,Filmoption,45.483752048395075,-73.58365465899757,Arts and Entertainment,Arts and Entertainment
Montreal,Westmount South,45.48275111800007,-73.59314904899998,McDonald's,45.4893623,-73.5851117,Fast Food Restaurant,Dining and Lunching
Montreal,Westmount South,45.48275111800007,-73.59314904899998,La Terrasse Des Délices,45.489042063869796,-73.58605216359848,Food Court,Dining and Lunching
Montreal,Tour de la Bourse,45.5008513,-73.5616283,Poincaré,45.50853838691746,-73.56033469155449,Beer Bar,Bar
Montreal,Tour de la Bourse,45.5008513,-73.5616283,Sumo Ramen,45.50787595136375,-73.5595098672267,Noodle Restaurant,Dining and Lunching
Montreal,Tour de la Bourse,45.5008513,-73.5616283,Restaurant Basilic,45.50705446517411,-73.56067505808356,Asian Restaurant,Dining and Lunching
Montreal,Tour de la Bourse,45.5008513,-73.5616283,Restaurant Amigo 168,45.508151751145675,-73.5597896801926,Chinese Restaurant,Dining and Lunching
Montreal,Tour de la Bourse,45.5008513,-73.5616283,Tong Sing,45.5085481812894,-73.55985068376094,Dim Sum Restaurant,Dining and Lunching
Montreal,Tour de la Bourse,45.5008513,-73.5616283,Banh Mi Hoang Oanh,45.5084806344983,-73.5603812911803,Vietnamese Restaurant,Dining and Lunching
Montreal,Tour de la Bourse,45.5008513,-73.5616283,Restaurant Beijing 京都飯店,45.506952929716405,-73.56087617374911,Chinese Restaurant,Dining and Lunching
Montreal,Tour de la Bourse,45.5008513,-73.5616283,Rosewood,45.50564497262146,-73.55733718619803,Gastropub,Dining and Lunching
Montreal,Pierrefonds,45.50702382800006,-73.84093444999996,Vivaldi,45.50251717781098,-73.84085891708884,Italian Restaurant,Dining and Lunching
Montreal,Pierrefonds,45.50702382800006,-73.84093444999996,IGA,45.50382840785188,-73.8406665664887,Grocery Store,Food and Beverage Retail
Montreal,Pierrefonds,45.50702382800006,-73.84093444999996,Pharmacie Jean Coutu,45.503560207020676,-73.83745927224282,Pharmacy,Retail
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Hogs Back Falls/Prince of Wales Falls,45.37106966130827,-75.69700901121922,Scenic Lookout,Landmarks and Outdoors
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Vincent Massey Park,45.379330253257166,-75.69600438467221,Park,Landmarks and Outdoors
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Mooney's Bay Park,45.367772699911214,-75.69213315337103,Lake,Landmarks and Outdoors
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Rooster's Coffeehouse,45.382944859215215,-75.69808300264488,Coffee Shop,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Mooney's Beach,45.36701273842297,-75.6912426786216,Beach,Landmarks and Outdoors
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Wild Wing,45.36865914731833,-75.70284917324933,Wings Joint,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Oliver's Pub,45.38342465654037,-75.69744354258845,Bar,Bar
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Thai Coconut,45.36926183390087,-75.70342950689212,Thai Restaurant,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Farmer's Pick,45.36869886529721,-75.70328784101642,Grocery Store,Food and Beverage Retail
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Mike's Place,45.3836545189705,-75.69773819318121,Bar,Bar
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Asia Garden,45.36995525557808,-75.70459777783994,Chinese Restaurant,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Hellenic Meeting & Reception Centre,45.37149176855762,-75.70497645402702,Theater,Arts and Entertainment
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Tim Hortons,45.3821169865013,-75.6959841436692,Coffee Shop,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Subway,45.380968776665654,-75.69918410946279,Sandwich Spot,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Hog's Back Trail,45.376470429374464,-75.68914643607864,Hiking Trail,Landmarks and Outdoors
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Brookfield Restaurant,45.372937664120194,-75.68934980506502,Breakfast Spot,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Pirate Adventures,45.37013353656351,-75.69565976431068,Arts and Entertainment,Arts and Entertainment
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Hogs Back Locks,45.37037951598981,-75.69809886269424,Harbor or Marina,Landmarks and Outdoors
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Shell,45.36859100693819,-75.70168240771785,Fuel Station,Travel and Transportation
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Confederation Station - O-Train Platform,45.37685483660731,-75.68511161155801,Light Rail Station,Travel and Transportation
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Starbucks,45.383020082729274,-75.69819620714117,Coffee Shop,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Quad (Carleton University),45.382941095198625,-75.69817951135569,Plaza,Landmarks and Outdoors
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,CKCU-FM,45.38299965851054,-75.69813577053947,Music Venue,Arts and Entertainment
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,The Country Grocer,45.368375158058605,-75.68826164878794,Restaurant,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Hog's Back Park,45.36789172294867,-75.68899746680849,Park,Landmarks and Outdoors
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,"Bakers Grille, Carleton University",45.383460637900136,-75.69797885960443,American Restaurant,Dining and Lunching
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Carleton University Art Gallery,45.383534256215405,-75.69754907805036,Art Gallery,Arts and Entertainment
Ottawa,Gatineau,45.375255510000045,-75.69466373999995,Quiznos,45.383534256215405,-75.69754907805036,Sandwich Spot,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,S&G Fries,45.376800104529714,-75.7551475701963,Food Truck,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Produce Depot,45.376877764367805,-75.75703403265635,Grocery Store,Food and Beverage Retail
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Silver Spoon Thai Cuisine,45.377672252665626,-75.75419426254065,Thai Restaurant,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Aladdin's Convenience and Bakery,45.377411242378244,-75.75504436980822,Middle Eastern Restaurant,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Al's Diner,45.37790606052561,-75.74971184035961,Diner,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Kristy's,45.38100707711972,-75.7719383409359,Restaurant,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Subway,45.37321,-75.768679,Sandwich Spot,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Dairy Queen / Orange Julius,45.3731497,-75.7686794,Ice Cream Parlor,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,A&W,45.372822,-75.768375,Fast Food Restaurant,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Petro-Canada,45.375736618440214,-75.75713526044716,Fuel Station,Travel and Transportation
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Second Cup Café,45.3727188,-75.7699356,Café,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Carlingwood Shopping Centre,45.372766613696896,-75.76966897182375,Shopping Mall,Retail
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Pizza Pizza,45.377672252665626,-75.75419426254065,Pizzeria,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Tillbury Park,45.37853746702615,-75.75963690752022,Park,Landmarks and Outdoors
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Esso,45.376365772618875,-75.75704098926367,Fuel Station,Travel and Transportation
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Tim Hortons,45.37266731332719,-75.77021732926363,Coffee Shop,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Westwood Dog Park,45.377317479438794,-75.76747590739807,Dog Park,Landmarks and Outdoors
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Warshaw Polish Deli,45.382732998397564,-75.76999711000013,Restaurant,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,The Body Shop,45.3731497,-75.7686794,Cosmetics Store,Retail
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Woodroffe Park,45.37813877898332,-75.77257645098086,Park,Landmarks and Outdoors
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Jimmy the Greek,45.37253085959361,-75.76835830099073,Greek Restaurant,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Bell,45.3730923,-75.7694166,Mobile Phone Store,Retail
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Teriyaki Experience,45.37276179020771,-75.76909036460464,Japanese Restaurant,Dining and Lunching
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,The Children's Place,45.37270411786998,-75.7692979176281,Children's Clothing Store,Retail
Ottawa,"Highland Park, McKellar Heights, McKellar Park, Glabar Park, Carlingwood",45.37890782400007,-75.76187965799994,Ottawa Shogun,45.379621614174454,-75.74946320651402,Japanese Restaurant,Dining and Lunching
Ottawa,Fallingbrook,45.46754810400006,-75.47086190799996,Broadway Bar & Grill Portobello,45.46606173403793,-75.46667995811067,Sports Bar,Bar
Ottawa,Fallingbrook,45.46754810400006,-75.47086190799996,Shoppers Drug Mart,45.46797138986358,-75.46580407764324,Pharmacy,Retail
Ottawa,Fallingbrook,45.46754810400006,-75.47086190799996,Pizza pizza,45.46674609018734,-75.46663398610453,Pizzeria,Dining and Lunching
Ottawa,Fallingbrook,45.46754810400006,-75.47086190799996,Portobello Park,45.46568206587925,-75.46771828113839,Park,Landmarks and Outdoors
Ottawa,Fallingbrook,45.46754810400006,-75.47086190799996,Marcel Lalande Park,45.46980336894683,-75.47626831289301,Park,Landmarks and Outdoors
Ottawa,Fallingbrook,45.46754810400006,-75.47086190799996,New Mukut Resturant And Take Out,45.467530382594916,-75.46388033550843,Arepa Restaurant,Dining and Lunching
Ottawa,Hawkesbury,45.60732300000007,-74.60422799999998,Tim Hortons,45.61021682088257,-74.60484786321364,Coffee Shop,Dining and Lunching
Ottawa,Hawkesbury,45.60732300000007,-74.60422799999998,Subway,45.6102608548243,-74.6052876629148,Sandwich Spot,Dining and Lunching
Ottawa,Hawkesbury,45.60732300000007,-74.60422799999998,Pharmacie Jean Coutu (PJC Jean Coutu),45.609277535538325,-74.61164790497052,Pharmacy,Retail
Ottawa,Hawkesbury,45.60732300000007,-74.60422799999998,Shell,45.60865517531686,-74.6134600254183,Fuel Station,Travel and Transportation
Ottawa,Hawkesbury,45.60732300000007,-74.60422799999998,L'escale,45.610280241127484,-74.592945353991,Breakfast Spot,Dining and Lunching
Ottawa,Hawkesbury,45.60732300000007,-74.60422799999998,Dairy Queen,45.609247460443875,-74.614610568428,Ice Cream Parlor,Dining and Lunching
Ottawa,Hawkesbury,45.60732300000007,-74.60422799999998,Deja View,45.610708081215954,-74.59583605831918,Bar,Bar
Ottawa,Hawkesbury,45.60732300000007,-74.60422799999998,Giant Tiger,45.60879754366652,-74.60860842243153,Department Store,Retail
Ottawa,Hawkesbury,45.60732300000007,-74.60422799999998,Leduc snack bar,45.61052082605076,-74.60224045284063,Snack Place,Dining and Lunching
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,Tim Hortons,45.626019,-76.878173,Coffee Shop,Dining and Lunching
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,Subway,45.62613807445876,-76.87806329778667,Sandwich Spot,Dining and Lunching
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,Shell,45.626211523064086,-76.87773002973032,Fuel Station,Travel and Transportation
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,Chip Pit,45.627450764332025,-76.87805688928545,Food Truck,Dining and Lunching
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,Cobden Freshmart,45.62677147594953,-76.8849039000989,Grocery Store,Food and Beverage Retail
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,Liquor Control Board of Ontario,45.62754413632426,-76.88659434351798,Liquor Store,Food and Beverage Retail
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,Lakeview Deli & Meatery,45.62651202019328,-76.87742093319287,Deli,Dining and Lunching
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,17 West Bar & Grill,45.626265901612136,-76.87778454649629,Hotel,Travel and Transportation
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,Cobden Arena,45.623190331959826,-76.87999073381124,Hockey Stadium,Arts and Entertainment
Ottawa,Central and northern subdivisions,45.62982783208055,-76.88147241677288,George's Tv & Appliances,45.62528394654023,-76.88961792399382,Home Appliance Store,Retail
Ottawa,Cobourg,45.43378601136637,-75.6794542085543,Shawarma Palace,45.431029642922844,-75.68001551623831,Middle Eastern Restaurant,Dining and Lunching
Ottawa,Cobourg,45.43378601136637,-75.6794542085543,Alirang,45.43031859477191,-75.68489912842057,Korean Restaurant,Dining and Lunching
Ottawa,Cobourg,45.43378601136637,-75.6794542085543,Bytowne Cinema,45.42942,-75.68462,Indie Movie Theater,Arts and Entertainment
